Sale_Code,Item_number,Product,Year_Ori,Month_Ori,Year,Month,Item_Type,Sales,Sector,Hotel,Residence,Property,Growth_old,Growth
776,131950,Fabric,2013,Feb,2013,FEB,Material,234,Residential,,DUCHESS RESIDENCES,DUCHESS RESIDENCES,94,9.4
776,131950,Fabric,2013,Feb,2013,FEB,Material,234,Residential,,DUCHESS RESIDENCES,DUCHESS RESIDENCES,-45,-4.5
776,131950,Fabric,2013,Feb,2013,FEB,Material,1413,Residential,,DUCHESS RESIDENCES,DUCHESS RESIDENCES,12,1.2
721,131950,Fabric,2013,Sep,2013,SEP,Material,30,Hospitality,InterContinental Singapore,,INTERCONTINENTAL SINGAPORE,-35,-3.5
721,131950,Fabric,2014,Nov,2014,NOV,Material,1109.25,Hospitality,Orchard Hotel Singapore,,ORCHARD HOTEL SINGAPORE,-40,-4
721,131950,Fabric,2014,Nov,2014,NOV,Material,32320.5,Hospitality,Orchard Hotel Singapore,,ORCHARD HOTEL SINGAPORE,-3,-0.3
719,131951,Fabric,2011,Apr,2011,APR,Material,97.5,Hospitality,Sheraton Towers Singapore Hotel,,SHERATON TOWERS SINGAPORE HOTEL,6,0.6
719,131951,Fabric,2011,Apr,2011,APR,Material,97.5,Hospitality,Sheraton Towers Singapore Hotel,,SHERATON TOWERS SINGAPORE HOTEL,92,9.2
719,131951,Fabric,2011,Apr,2011,APR,Material,149.5,Hospitality,Sheraton Towers Singapore Hotel,,SHERATON TOWERS SINGAPORE HOTEL,-87,-8.7
719,131951,Fabric,2011,Apr,2011,APR,Material,149.5,Hospitality,Sheraton Towers Singapore Hotel,,SHERATON TOWERS SINGAPORE HOTEL,-87,-8.7
976,131951,Fabric,2011,Apr,2011,APR,Material,320,Residential,,PROXIMO,PROXIMO,4,0.4
721,131951,Fabric,2011,Aug,2011,AUG,Material,180,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,3,0.3
721,131951,Fabric,2011,Aug,2011,AUG,Material,250,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-89,-8.9
726,131951,Fabric,2011,Aug,2011,AUG,Material,264,Residential,,THE HILLSIDE,THE HILLSIDE,29,2.9
892,131951,Fabric,2011,Aug,2011,AUG,Material,300,Residential,,KOVAN RESIDENCES,KOVAN RESIDENCES,34,3.4
721,131951,Fabric,2011,Aug,2011,AUG,Material,1430,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-14,-1.4
892,131951,Fabric,2011,Dec,2011,DEC,Material,38,Residential,,DUKES RESIDENCE,DUKES RESIDENCE,-46,-4.6
892,131951,Fabric,2011,Dec,2011,DEC,Material,60,Residential,,DUKES RESIDENCE,DUKES RESIDENCE,21,2.1
707,131951,Fabric,2011,Dec,2011,DEC,Material,200,Residential,,BELLE VUE RESIDENCES,BELLE VUE RESIDENCES,-74,-7.4
726,131951,Fabric,2011,Dec,2011,DEC,Material,200,Residential,,M21,M21,31,3.1
892,131951,Fabric,2011,Dec,2011,DEC,Material,240,Residential,,DUKES RESIDENCE,DUKES RESIDENCE,63,6.3
726,131951,Fabric,2011,Dec,2011,DEC,Material,250,Residential,,M21,M21,30,3
726,131951,Fabric,2011,Dec,2011,DEC,Material,700,Residential,,M21,M21,97,9.7
707,131951,Fabric,2011,Dec,2011,DEC,Material,700,Residential,,NASSIM PARK RESIDENCES,NASSIM PARK RESIDENCES,-67,-6.7
892,131951,Fabric,2011,Dec,2011,DEC,Material,713,Residential,,DUKES RESIDENCE,DUKES RESIDENCE,-65,-6.5
726,131951,Fabric,2011,Dec,2011,DEC,Material,800,Residential,,M21,M21,17,1.7
707,131951,Fabric,2011,Dec,2011,DEC,Material,1500,Residential,,NASSIM PARK RESIDENCES,NASSIM PARK RESIDENCES,-36,-3.6
834,131951,Fabric,2011,Feb,2011,FEB,Material,250,Residential,,FAIRMOUNT CONDOMINIUM,FAIRMOUNT CONDOMINIUM,-71,-7.1
954,131951,Fabric,2011,Feb,2011,FEB,Material,393.75,Residential,,THE TRILLIUM,THE TRILLIUM,-21,-2.1
892,131951,Fabric,2011,Feb,2011,FEB,Material,400,Residential,,BELLE VUE RESIDENCES,BELLE VUE RESIDENCES,18,1.8
986,131951,Fabric,2011,Feb,2011,FEB,Material,900,Residential,,THE ESTA,THE ESTA,97,9.7
834,131951,Fabric,2011,Feb,2011,FEB,Material,1800,Residential,,WOODHAVEN,WOODHAVEN,97,9.7
892,131951,Fabric,2011,Feb,2011,FEB,Material,2500,Residential,,BELLE VUE RESIDENCES,BELLE VUE RESIDENCES,-73,-7.3
721,131951,Fabric,2011,Jan,2011,JAN,Material,134.29,Residential,,THE ORCHARD RESIDENCES,THE ORCHARD RESIDENCES,21,2.1
892,131951,Fabric,2011,Jul,2011,JUL,Material,350,Residential,,CAIRNHILL RESIDENCES,CAIRNHILL RESIDENCES,35,3.5
955,131951,Fabric,2011,Jul,2011,JUL,Material,450,Residential,,THE ARTE,THE ARTE,95,9.5
726,131951,Fabric,2011,Jul,2011,JUL,Material,600,Residential,,CARISSA PARK CONDOMINIUM,CARISSA PARK CONDOMINIUM,28,2.8
976,131951,Fabric,2011,Jun,2011,JUN,Material,80,Residential,,WOODHAVEN,WOODHAVEN,85,8.5
976,131951,Fabric,2011,Jun,2011,JUN,Material,100,Residential,,THE TRILLIUM,THE TRILLIUM,-13,-1.3
704,131951,Fabric,2011,Jun,2011,JUN,Material,2600,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-24,-2.4
976,131951,Fabric,2011,Jun,2011,JUN,Material,7821,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,58,5.8
976,131951,Fabric,2011,Mar,2011,MAR,Material,2000,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,63,6.3
974,131951,Fabric,2011,May,2011,MAY,Material,142.67,Residential,,THE OCEANFRONT @ SENTOSA COVE,THE OCEANFRONT @ SENTOSA COVE,-58,-5.8
974,131951,Fabric,2011,May,2011,MAY,Material,142.67,Residential,,THE OCEANFRONT @ SENTOSA COVE,THE OCEANFRONT @ SENTOSA COVE,9,0.9
974,131951,Fabric,2011,May,2011,MAY,Material,157.33,Residential,,THE OCEANFRONT @ SENTOSA COVE,THE OCEANFRONT @ SENTOSA COVE,16,1.6
974,131951,Fabric,2011,May,2011,MAY,Material,157.33,Residential,,THE OCEANFRONT @ SENTOSA COVE,THE OCEANFRONT @ SENTOSA COVE,72,7.2
974,131951,Fabric,2011,May,2011,MAY,Material,190.33,Residential,,THE OCEANFRONT @ SENTOSA COVE,THE OCEANFRONT @ SENTOSA COVE,-84,-8.4
974,131951,Fabric,2011,May,2011,MAY,Material,190.33,Residential,,THE OCEANFRONT @ SENTOSA COVE,THE OCEANFRONT @ SENTOSA COVE,42,4.2
892,131951,Fabric,2011,May,2011,MAY,Material,250,Residential,,VARSITY PARK CONDOMINIUM,VARSITY PARK CONDOMINIUM,6,0.6
974,131951,Fabric,2011,May,2011,MAY,Material,443,Residential,,THE OCEANFRONT @ SENTOSA COVE,THE OCEANFRONT @ SENTOSA COVE,-80,-8
974,131951,Fabric,2011,May,2011,MAY,Material,443,Residential,,THE OCEANFRONT @ SENTOSA COVE,THE OCEANFRONT @ SENTOSA COVE,-29,-2.9
976,131951,Fabric,2011,Nov,2011,NOV,Material,300,Residential,,OEI TIONG HAM PARK,OEI TIONG HAM PARK,-98,-9.8
707,131951,Fabric,2011,Nov,2011,NOV,Material,550,Residential,,BELLE VUE RESIDENCES,BELLE VUE RESIDENCES,65,6.5
735,131951,Fabric,2011,Nov,2011,NOV,Material,1010,Residential,,THE RIVERVALE,THE RIVERVALE,-54,-5.4
865,131951,Fabric,2011,Oct,2011,OCT,Material,318,Hospitality,"PARKROYAL on Beach Road, Singapore",,"PARKROYAL ON BEACH ROAD, SINGAPORE",6,0.6
722,131951,Fabric,2011,Oct,2011,OCT,Material,30,Residential,,THE CASCADIA,THE CASCADIA,79,7.9
722,131951,Fabric,2011,Oct,2011,OCT,Material,260,Residential,,THE CASCADIA,THE CASCADIA,53,5.3
722,131951,Fabric,2011,Oct,2011,OCT,Material,540,Residential,,THE CASCADIA,THE CASCADIA,97,9.7
726,131951,Fabric,2011,Oct,2011,OCT,Material,850,Residential,,PARK INFINIA AT WEE NAM,PARK INFINIA AT WEE NAM,64,6.4
726,131951,Fabric,2011,Oct,2011,OCT,Material,950,Residential,,PARK INFINIA AT WEE NAM,PARK INFINIA AT WEE NAM,7,0.7
886,131951,Fabric,2011,Sep,2011,SEP,Material,150,Residential,,GRAND DUCHESS AT ST PATRICK'S,GRAND DUCHESS AT ST PATRICK'S,-3,-0.3
913,131951,Fabric,2011,Sep,2011,SEP,Material,300,Residential,,THE PARC CONDOMINIUM,THE PARC CONDOMINIUM,78,7.8
913,131951,Fabric,2011,Sep,2011,SEP,Material,450,Residential,,THE PARC CONDOMINIUM,THE PARC CONDOMINIUM,-31,-3.1
913,131951,Fabric,2011,Sep,2011,SEP,Material,450,Residential,,THE PARC CONDOMINIUM,THE PARC CONDOMINIUM,57,5.7
913,131951,Fabric,2011,Sep,2011,SEP,Material,850,Residential,,THE PARC CONDOMINIUM,THE PARC CONDOMINIUM,39,3.9
913,131951,Fabric,2011,Sep,2011,SEP,Material,1450,Residential,,THE PARC CONDOMINIUM,THE PARC CONDOMINIUM,55,5.5
721,131951,Fabric,2012,Dec,2012,DEC,Material,1292,Hospitality,Hotel 81 - Rochor,,HOTEL 81 - ROCHOR,-87,-8.7
721,131951,Fabric,2012,Dec,2012,DEC,Material,7198.2,Hospitality,Hotel 81 - Balestier,,HOTEL 81 - BALESTIER,83,8.3
713,131951,Fabric,2012,Dec,2012,DEC,Material,139,Residential,,THE BERTH BY THE COVE,THE BERTH BY THE COVE,18,1.8
976,131951,Fabric,2012,Dec,2012,DEC,Material,150,Residential,,BALMORAL RESIDENCES,BALMORAL RESIDENCES,22,2.2
713,131951,Fabric,2012,Dec,2012,DEC,Material,159,Residential,,THE BERTH BY THE COVE,THE BERTH BY THE COVE,-33,-3.3
713,131951,Fabric,2012,Dec,2012,DEC,Material,199,Residential,,THE BERTH BY THE COVE,THE BERTH BY THE COVE,-29,-2.9
721,131951,Fabric,2012,Dec,2012,DEC,Material,250,Residential,,FERRELL RESIDENCES,FERRELL RESIDENCES,-3,-0.3
976,131951,Fabric,2012,Dec,2012,DEC,Material,416,Residential,,D' DALVEY,D' DALVEY,62,6.2
721,131951,Fabric,2012,Dec,2012,DEC,Material,880,Residential,,SCOTTS SQUARE,SCOTTS SQUARE,-35,-3.5
726,131951,Fabric,2012,Feb,2012,FEB,Material,150,Residential,,CLOVER BY THE PARK,CLOVER BY THE PARK,-65,-6.5
726,131951,Fabric,2012,Feb,2012,FEB,Material,160,Residential,,CLOVER BY THE PARK,CLOVER BY THE PARK,-67,-6.7
726,131951,Fabric,2012,Feb,2012,FEB,Material,220,Residential,,CLOVER BY THE PARK,CLOVER BY THE PARK,-37,-3.7
726,131951,Fabric,2012,Feb,2012,FEB,Material,408,Residential,,CLOVER BY THE PARK,CLOVER BY THE PARK,-31,-3.1
726,131951,Fabric,2012,Feb,2012,FEB,Material,420,Residential,,CLOVER BY THE PARK,CLOVER BY THE PARK,-39,-3.9
722,131951,Fabric,2012,Feb,2012,FEB,Material,450,Residential,,THE ESTA,THE ESTA,-30,-3
726,131951,Fabric,2012,Feb,2012,FEB,Material,580,Residential,,CLOVER BY THE PARK,CLOVER BY THE PARK,37,3.7
735,131951,Fabric,2012,Jan,2012,JAN,Material,57,Residential,,OASIS @ ELIAS,OASIS @ ELIAS,16,1.6
735,131951,Fabric,2012,Jan,2012,JAN,Material,100,Residential,,OASIS @ ELIAS,OASIS @ ELIAS,42,4.2
735,131951,Fabric,2012,Jan,2012,JAN,Material,120,Residential,,OASIS @ ELIAS,OASIS @ ELIAS,85,8.5
735,131951,Fabric,2012,Jan,2012,JAN,Material,199.5,Residential,,OASIS @ ELIAS,OASIS @ ELIAS,-64,-6.4
735,131951,Fabric,2012,Jan,2012,JAN,Material,209,Residential,,OASIS @ ELIAS,OASIS @ ELIAS,-3,-0.3
726,131951,Fabric,2012,Jan,2012,JAN,Material,1950,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,10,1
707,131951,Fabric,2012,Jul,2012,JUL,Material,136,Residential,,KOVAN RESIDENCES,KOVAN RESIDENCES,11,1.1
707,131951,Fabric,2012,Jul,2012,JUL,Material,232,Residential,,KOVAN RESIDENCES,KOVAN RESIDENCES,-56,-5.6
722,131951,Fabric,2012,Jul,2012,JUL,Material,650,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-21,-2.1
707,131951,Fabric,2012,Jul,2012,JUL,Material,750,Residential,,THE FOLIAGE,THE FOLIAGE,-81,-8.1
707,131951,Fabric,2012,Jul,2012,JUL,Material,1050,Residential,,THE FOLIAGE,THE FOLIAGE,72,7.2
738,131951,Fabric,2012,Jun,2012,JUN,Material,77,Residential,,THE RAINTREE,THE RAINTREE,3,0.3
776,131951,Fabric,2012,Jun,2012,JUN,Material,80,Residential,,CLIVEDEN AT GRANGE,CLIVEDEN AT GRANGE,-10,-1
707,131951,Fabric,2012,Jun,2012,JUN,Material,96,Residential,,KOVAN MELODY,KOVAN MELODY,88,8.8
732,131951,Fabric,2012,Jun,2012,JUN,Material,120,Residential,,DAHLIA PARK CONDOMINIUM,DAHLIA PARK CONDOMINIUM,-23,-2.3
776,131951,Fabric,2012,Jun,2012,JUN,Material,138.5,Residential,,CLIVEDEN AT GRANGE,CLIVEDEN AT GRANGE,-9,-0.9
732,131951,Fabric,2012,Jun,2012,JUN,Material,150,Residential,,DAHLIA PARK CONDOMINIUM,DAHLIA PARK CONDOMINIUM,67,6.7
776,131951,Fabric,2012,Jun,2012,JUN,Material,190,Residential,,CLIVEDEN AT GRANGE,CLIVEDEN AT GRANGE,57,5.7
732,131951,Fabric,2012,Jun,2012,JUN,Material,200,Residential,,DOMUS,DOMUS,77,7.7
776,131951,Fabric,2012,Jun,2012,JUN,Material,210,Residential,,CLIVEDEN AT GRANGE,CLIVEDEN AT GRANGE,-26,-2.6
776,131951,Fabric,2012,Jun,2012,JUN,Material,210,Residential,,CLIVEDEN AT GRANGE,CLIVEDEN AT GRANGE,-46,-4.6
776,131951,Fabric,2012,Jun,2012,JUN,Material,213.5,Residential,,CLIVEDEN AT GRANGE,CLIVEDEN AT GRANGE,63,6.3
776,131951,Fabric,2012,Jun,2012,JUN,Material,240,Residential,,CLIVEDEN AT GRANGE,CLIVEDEN AT GRANGE,36,3.6
732,131951,Fabric,2012,Jun,2012,JUN,Material,280,Residential,,DAHLIA PARK CONDOMINIUM,DAHLIA PARK CONDOMINIUM,83,8.3
732,131951,Fabric,2012,Jun,2012,JUN,Material,280,Residential,,THE SEAFRONT ON MEYER,THE SEAFRONT ON MEYER,89,8.9
732,131951,Fabric,2012,Jun,2012,JUN,Material,300,Residential,,DAHLIA PARK CONDOMINIUM,DAHLIA PARK CONDOMINIUM,-34,-3.4
732,131951,Fabric,2012,Jun,2012,JUN,Material,390,Residential,,THE SEAFRONT ON MEYER,THE SEAFRONT ON MEYER,19,1.9
732,131951,Fabric,2012,Jun,2012,JUN,Material,400,Residential,,DOMUS,DOMUS,40,4
776,131951,Fabric,2012,Jun,2012,JUN,Material,450,Residential,,CLIVEDEN AT GRANGE,CLIVEDEN AT GRANGE,-30,-3
732,131951,Fabric,2012,Jun,2012,JUN,Material,450,Residential,,THE SEAFRONT ON MEYER,THE SEAFRONT ON MEYER,-13,-1.3
732,131951,Fabric,2012,Jun,2012,JUN,Material,550,Residential,,THE SEAFRONT ON MEYER,THE SEAFRONT ON MEYER,58,5.8
865,131951,Fabric,2012,Mar,2012,MAR,Material,35,Hospitality,Sheraton Towers Singapore Hotel,,SHERATON TOWERS SINGAPORE HOTEL,4,0.4
865,131951,Fabric,2012,Mar,2012,MAR,Material,35,Hospitality,Sheraton Towers Singapore Hotel,,SHERATON TOWERS SINGAPORE HOTEL,30,3
707,131951,Fabric,2012,Mar,2012,MAR,Material,240,Residential,,FOUR SEASONS PARK,FOUR SEASONS PARK,-31,-3.1
721,131951,Fabric,2012,Mar,2012,MAR,Material,450,Residential,,ELLIOT AT THE EAST COAST,ELLIOT AT THE EAST COAST,87,8.7
737,131951,Fabric,2012,Mar,2012,MAR,Material,680,Residential,,FLORIDIAN,FLORIDIAN,-14,-1.4
707,131951,Fabric,2012,Mar,2012,MAR,Material,720,Residential,,FOUR SEASONS PARK,FOUR SEASONS PARK,-45,-4.5
721,131951,Fabric,2012,Mar,2012,MAR,Material,758,Residential,,ELLIOT AT THE EAST COAST,ELLIOT AT THE EAST COAST,-85,-8.5
721,131951,Fabric,2012,Mar,2012,MAR,Material,758,Residential,,ELLIOT AT THE EAST COAST,ELLIOT AT THE EAST COAST,64,6.4
721,131951,Fabric,2012,Mar,2012,MAR,Material,800,Residential,,ELLIOT AT THE EAST COAST,ELLIOT AT THE EAST COAST,-8,-0.8
707,131951,Fabric,2012,Mar,2012,MAR,Material,932,Residential,,FOUR SEASONS PARK,FOUR SEASONS PARK,45,4.5
707,131951,Fabric,2012,Mar,2012,MAR,Material,932,Residential,,FOUR SEASONS PARK,FOUR SEASONS PARK,-83,-8.3
976,131951,Fabric,2012,Mar,2012,MAR,Material,1025,Residential,,WATERFRONT WAVES,WATERFRONT WAVES,-8,-0.8
721,131951,Fabric,2012,May,2012,MAY,Material,40,Hospitality,Hotel 81 - Orchid,,HOTEL 81 - ORCHID,-43,-4.3
721,131951,Fabric,2012,May,2012,MAY,Material,100,Hospitality,Hotel 81 - Orchid,,HOTEL 81 - ORCHID,19,1.9
721,131951,Fabric,2012,May,2012,MAY,Material,212,Hospitality,Hotel 81 - Balestier,,HOTEL 81 - BALESTIER,56,5.6
721,131951,Fabric,2012,May,2012,MAY,Material,5527.2,Hospitality,Hotel 81 - Orchid,,HOTEL 81 - ORCHID,56,5.6
976,131951,Fabric,2012,May,2012,MAY,Material,200,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-11,-1.1
721,131951,Fabric,2012,May,2012,MAY,Material,450,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,10,1
865,131951,Fabric,2012,Nov,2012,NOV,Material,340,Hospitality,Sheraton Towers Singapore Hotel,,SHERATON TOWERS SINGAPORE HOTEL,13,1.3
713,131951,Fabric,2012,Nov,2012,NOV,Material,65,Residential,,STADIA,STADIA,-93,-9.3
713,131951,Fabric,2012,Nov,2012,NOV,Material,90,Residential,,STADIA,STADIA,-13,-1.3
732,131951,Fabric,2012,Nov,2012,NOV,Material,100,Residential,,ZENITH,ZENITH,49,4.9
713,131951,Fabric,2012,Nov,2012,NOV,Material,110,Residential,,STADIA,STADIA,92,9.2
732,131951,Fabric,2012,Nov,2012,NOV,Material,130,Residential,,ZENITH,ZENITH,45,4.5
732,131951,Fabric,2012,Nov,2012,NOV,Material,130,Residential,,ZENITH,ZENITH,8,0.8
938,131951,Fabric,2012,Nov,2012,NOV,Material,942,Residential,,THE VERVE,THE VERVE,62,6.2
721,131951,Fabric,2012,Oct,2012,OCT,Material,250,Hospitality,InterContinental Singapore,,INTERCONTINENTAL SINGAPORE,100,10
721,131951,Fabric,2012,Oct,2012,OCT,Material,280,Hospitality,InterContinental Singapore,,INTERCONTINENTAL SINGAPORE,21,2.1
721,131951,Fabric,2012,Oct,2012,OCT,Material,360,Hospitality,InterContinental Singapore,,INTERCONTINENTAL SINGAPORE,-100,-10
721,131951,Fabric,2012,Oct,2012,OCT,Material,6998,Hospitality,Carlton Hotel,,CARLTON HOTEL,44,4.4
732,131951,Fabric,2012,Oct,2012,OCT,Material,350,Residential,,CRYSTAL RHU,CRYSTAL RHU,-94,-9.4
721,131951,Fabric,2012,Sep,2012,SEP,Material,21200,Hospitality,Hotel 81 - Hollywood,,HOTEL 81 - HOLLYWOOD,-93,-9.3
732,131951,Fabric,2012,Sep,2012,SEP,Material,90,Residential,,DOMUS,DOMUS,18,1.8
721,131951,Fabric,2012,Sep,2012,SEP,Material,150,Residential,,ELLIOT AT THE EAST COAST,ELLIOT AT THE EAST COAST,-98,-9.8
776,131951,Fabric,2013,Aug,2013,AUG,Material,300,Residential,,CASA MEYFORT,CASA MEYFORT,-16,-1.6
813,131951,Fabric,2013,Dec,2013,DEC,Material,350,Residential,,RIVIERA RESIDENCES,RIVIERA RESIDENCES,16,1.6
976,131951,Fabric,2013,Dec,2013,DEC,Material,380,Residential,,LAGUNA GREEN,LAGUNA GREEN,-97,-9.7
713,131951,Fabric,2013,Dec,2013,DEC,Material,409,Residential,,THE LAURELS,THE LAURELS,4,0.4
805,131951,Fabric,2013,Dec,2013,DEC,Material,450,Residential,,THE ESTA,THE ESTA,67,6.7
805,131951,Fabric,2013,Dec,2013,DEC,Material,680,Residential,,THE ESTA,THE ESTA,72,7.2
721,131951,Fabric,2013,Dec,2013,DEC,Material,2516,Residential,,GRANGE RESIDENCES,GRANGE RESIDENCES,42,4.2
721,131951,Fabric,2013,Feb,2013,FEB,Material,1900,Hospitality,InterContinental Singapore,,INTERCONTINENTAL SINGAPORE,43,4.3
721,131951,Fabric,2013,Feb,2013,FEB,Material,14300,Hospitality,InterContinental Singapore,,INTERCONTINENTAL SINGAPORE,-29,-2.9
976,131951,Fabric,2013,Feb,2013,FEB,Material,100,Residential,,BALMORAL RESIDENCES,BALMORAL RESIDENCES,51,5.1
776,131951,Fabric,2013,Feb,2013,FEB,Material,135,Residential,,DUCHESS RESIDENCES,DUCHESS RESIDENCES,39,3.9
776,131951,Fabric,2013,Feb,2013,FEB,Material,200,Residential,,DUCHESS RESIDENCES,DUCHESS RESIDENCES,-20,-2
732,131951,Fabric,2013,Feb,2013,FEB,Material,236,Residential,,HILLBROOKS,HILLBROOKS,89,8.9
732,131951,Fabric,2013,Feb,2013,FEB,Material,236,Residential,,HILLBROOKS,HILLBROOKS,-88,-8.8
732,131951,Fabric,2013,Feb,2013,FEB,Material,1500,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-79,-7.9
976,131951,Fabric,2013,Feb,2013,FEB,Material,2464,Residential,,MADISON RESIDENCES,MADISON RESIDENCES,58,5.8
776,131951,Fabric,2013,Feb,2013,FEB,Material,7891,Residential,,DUCHESS RESIDENCES,DUCHESS RESIDENCES,-13,-1.3
721,131951,Fabric,2013,Jul,2013,JUL,Material,180,Hospitality,Fragrance Hotel - Oasis,,FRAGRANCE HOTEL - OASIS,79,7.9
776,131951,Fabric,2013,Jul,2013,JUL,Material,500,Residential,,CASA MEYFORT,CASA MEYFORT,11,1.1
938,131951,Fabric,2013,Jul,2013,JUL,Material,838.7,Residential,,PARK EAST,PARK EAST,-87,-8.7
721,131951,Fabric,2013,Jun,2013,JUN,Material,180,Hospitality,InterContinental Singapore,,INTERCONTINENTAL SINGAPORE,97,9.7
721,131951,Fabric,2013,Jun,2013,JUN,Material,300,Hospitality,InterContinental Singapore,,INTERCONTINENTAL SINGAPORE,9,0.9
732,131951,Fabric,2013,Jun,2013,JUN,Material,800,Residential,,SENTOSA COVE,SENTOSA COVE,-68,-6.8
776,131951,Fabric,2013,May,2013,MAY,Material,200,Residential,,MARINA BAY SUITES,MARINA BAY SUITES,-75,-7.5
776,131951,Fabric,2013,May,2013,MAY,Material,1600,Residential,,MARINA BAY SUITES,MARINA BAY SUITES,69,6.9
776,131951,Fabric,2013,May,2013,MAY,Material,1700,Residential,,MARINA BAY SUITES,MARINA BAY SUITES,43,4.3
721,131951,Fabric,2013,Nov,2013,NOV,Material,875,Hospitality,V Hotel Bencoolen,,V HOTEL BENCOOLEN,49,4.9
732,131951,Fabric,2013,Sep,2013,SEP,Material,150,Residential,,MELVILLE PARK,MELVILLE PARK,-59,-5.9
976,131951,Fabric,2013,Sep,2013,SEP,Material,242,Residential,,CANBERRA RESIDENCES,CANBERRA RESIDENCES,-36,-3.6
976,131951,Fabric,2013,Sep,2013,SEP,Material,888,Residential,,LAGOON VIEW,LAGOON VIEW,48,4.8
825,131951,Fabric,2014,Apr,2014,APR,Material,86.8,Residential,,MINT RESIDENCES @ JANSEN,MINT RESIDENCES @ JANSEN,48,4.8
976,131951,Fabric,2014,Apr,2014,APR,Material,248,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,78,7.8
825,131951,Fabric,2014,Apr,2014,APR,Material,256.4,Residential,,MINT RESIDENCES @ JANSEN,MINT RESIDENCES @ JANSEN,20,2
825,131951,Fabric,2014,Apr,2014,APR,Material,263.2,Residential,,MINT RESIDENCES @ JANSEN,MINT RESIDENCES @ JANSEN,72,7.2
825,131951,Fabric,2014,Apr,2014,APR,Material,391.2,Residential,,MINT RESIDENCES @ JANSEN,MINT RESIDENCES @ JANSEN,90,9
825,131951,Fabric,2014,Apr,2014,APR,Material,525,Residential,,MINT RESIDENCES @ JANSEN,MINT RESIDENCES @ JANSEN,43,4.3
721,131951,Fabric,2014,Aug,2014,AUG,Material,84,Hospitality,Hotel 81 - Cherry,,HOTEL 81 - CHERRY,17,1.7
713,131951,Fabric,2014,Aug,2014,AUG,Material,300,Residential,,THE SEA VIEW,THE SEA VIEW,-22,-2.2
732,131951,Fabric,2014,Aug,2014,AUG,Material,450,Residential,,THE CANOPY,THE CANOPY,-69,-6.9
713,131951,Fabric,2014,Aug,2014,AUG,Material,770,Residential,,AMBER RESIDENCES,AMBER RESIDENCES,81,8.1
938,131951,Fabric,2014,Aug,2014,AUG,Material,4243,Residential,,THE INTERLACE,THE INTERLACE,17,1.7
704,131951,Fabric,2014,Dec,2014,DEC,Material,1122.83,Hospitality,Crowne Plaza Changi Airport,,CROWNE PLAZA CHANGI AIRPORT,53,5.3
713,131951,Fabric,2014,Dec,2014,DEC,Material,261.88,Residential,,WATERBANK AT DAKOTA,WATERBANK AT DAKOTA,-12,-1.2
732,131951,Fabric,2014,Dec,2014,DEC,Material,425,Residential,,GARDEN APARTMENT,GARDEN APARTMENT,-36,-3.6
976,131951,Fabric,2014,Dec,2014,DEC,Material,746,Residential,,CAVENDISH PARK,CAVENDISH PARK,15,1.5
938,131951,Fabric,2014,Dec,2014,DEC,Material,930,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,40,4
721,131951,Fabric,2014,Feb,2014,FEB,Material,250,Residential,,MAPLEWOODS,MAPLEWOODS,62,6.2
732,131951,Fabric,2014,Feb,2014,FEB,Material,400,Residential,,CASA CAIRNHILL,CASA CAIRNHILL,-77,-7.7
732,131951,Fabric,2014,Feb,2014,FEB,Material,400,Residential,,CASA CAIRNHILL,CASA CAIRNHILL,-86,-8.6
815,131951,Fabric,2014,Feb,2014,FEB,Material,550,Residential,,THE INTERLACE,THE INTERLACE,55,5.5
732,131951,Fabric,2014,Feb,2014,FEB,Material,602,Residential,,CASA CAIRNHILL,CASA CAIRNHILL,-55,-5.5
976,131951,Fabric,2014,Feb,2014,FEB,Material,2886,Residential,,SAGE,SAGE,33,3.3
976,131951,Fabric,2014,Feb,2014,FEB,Material,4564,Residential,,SAGE,SAGE,-92,-9.2
976,131951,Fabric,2014,Jul,2014,JUL,Material,321,Residential,,THE MINTON,THE MINTON,94,9.4
976,131951,Fabric,2014,Jul,2014,JUL,Material,841.5,Residential,,THE SHORE RESIDENCES,THE SHORE RESIDENCES,-70,-7
938,131951,Fabric,2014,Jul,2014,JUL,Material,1628,Residential,,THE CLAYMORE,THE CLAYMORE,-9,-0.9
976,131951,Fabric,2014,Jul,2014,JUL,Material,2613,Residential,,SILVERSEA,SILVERSEA,0,0
757,131951,Fabric,2014,Jun,2014,JUN,Material,455,Residential,,THE MINTON,THE MINTON,-17,-1.7
