Sales_Code,Item_number,Product,Year_Ori,Month_Ori,Year,Month,Item_Type,Sales,Sector,Hotel,Residence,Property,Growth
721,131951,Fabric,2011,Aug,2011,AUG,Material,180,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,3
721,131951,Fabric,2011,Aug,2011,AUG,Material,250,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-89
726,131951,Fabric,2011,Aug,2011,AUG,Material,264,Residential,,THE HILLSIDE,THE HILLSIDE,29
892,131951,Fabric,2011,Aug,2011,AUG,Material,300,Residential,,KOVAN RESIDENCES,KOVAN RESIDENCES,34
721,131951,Fabric,2011,Aug,2011,AUG,Material,1430,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-14
892,131951,Fabric,2011,Dec,2011,DEC,Material,38,Residential,,DUKES RESIDENCE,DUKES RESIDENCE,-46
892,131951,Fabric,2011,Dec,2011,DEC,Material,60,Residential,,DUKES RESIDENCE,DUKES RESIDENCE,21
707,131951,Fabric,2011,Dec,2011,DEC,Material,200,Residential,,BELLE VUE RESIDENCES,BELLE VUE RESIDENCES,-74
726,131951,Fabric,2011,Dec,2011,DEC,Material,200,Residential,,M21,M21,31
892,131951,Fabric,2011,Dec,2011,DEC,Material,240,Residential,,DUKES RESIDENCE,DUKES RESIDENCE,63
726,131951,Fabric,2011,Dec,2011,DEC,Material,250,Residential,,M21,M21,30
726,131951,Fabric,2011,Dec,2011,DEC,Material,700,Residential,,M21,M21,97
707,131951,Fabric,2011,Dec,2011,DEC,Material,700,Residential,,NASSIM PARK RESIDENCES,NASSIM PARK RESIDENCES,-67
892,131951,Fabric,2011,Dec,2011,DEC,Material,713,Residential,,DUKES RESIDENCE,DUKES RESIDENCE,-65
726,131951,Fabric,2011,Dec,2011,DEC,Material,800,Residential,,M21,M21,17
707,131951,Fabric,2011,Dec,2011,DEC,Material,1500,Residential,,NASSIM PARK RESIDENCES,NASSIM PARK RESIDENCES,-36
834,131951,Fabric,2011,Feb,2011,FEB,Material,250,Residential,,FAIRMOUNT CONDOMINIUM,FAIRMOUNT CONDOMINIUM,-71
954,131951,Fabric,2011,Feb,2011,FEB,Material,393.75,Residential,,THE TRILLIUM,THE TRILLIUM,-21
892,131951,Fabric,2011,Feb,2011,FEB,Material,400,Residential,,BELLE VUE RESIDENCES,BELLE VUE RESIDENCES,18
986,131951,Fabric,2011,Feb,2011,FEB,Material,900,Residential,,THE ESTA,THE ESTA,97
834,131951,Fabric,2011,Feb,2011,FEB,Material,1800,Residential,,WOODHAVEN,WOODHAVEN,97
892,131951,Fabric,2011,Feb,2011,FEB,Material,2500,Residential,,BELLE VUE RESIDENCES,BELLE VUE RESIDENCES,-73
721,131951,Fabric,2011,Jan,2011,JAN,Material,134.29,Residential,,THE ORCHARD RESIDENCES,THE ORCHARD RESIDENCES,21
892,131951,Fabric,2011,Jul,2011,JUL,Material,350,Residential,,CAIRNHILL RESIDENCES,CAIRNHILL RESIDENCES,35
955,131951,Fabric,2011,Jul,2011,JUL,Material,450,Residential,,THE ARTE,THE ARTE,95
726,131951,Fabric,2011,Jul,2011,JUL,Material,600,Residential,,CARISSA PARK CONDOMINIUM,CARISSA PARK CONDOMINIUM,28
976,131951,Fabric,2011,Jun,2011,JUN,Material,80,Residential,,WOODHAVEN,WOODHAVEN,85
976,131951,Fabric,2011,Jun,2011,JUN,Material,100,Residential,,THE TRILLIUM,THE TRILLIUM,-13
704,131951,Fabric,2011,Jun,2011,JUN,Material,2600,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-24
976,131951,Fabric,2011,Jun,2011,JUN,Material,7821,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,58
976,131951,Fabric,2011,Mar,2011,MAR,Material,2000,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,63
974,131951,Fabric,2011,May,2011,MAY,Material,142.67,Residential,,THE OCEANFRONT @ SENTOSA COVE,THE OCEANFRONT @ SENTOSA COVE,-58
974,131951,Fabric,2011,May,2011,MAY,Material,142.67,Residential,,THE OCEANFRONT @ SENTOSA COVE,THE OCEANFRONT @ SENTOSA COVE,9
974,131951,Fabric,2011,May,2011,MAY,Material,157.33,Residential,,THE OCEANFRONT @ SENTOSA COVE,THE OCEANFRONT @ SENTOSA COVE,16
974,131951,Fabric,2011,May,2011,MAY,Material,157.33,Residential,,THE OCEANFRONT @ SENTOSA COVE,THE OCEANFRONT @ SENTOSA COVE,72
974,131951,Fabric,2011,May,2011,MAY,Material,190.33,Residential,,THE OCEANFRONT @ SENTOSA COVE,THE OCEANFRONT @ SENTOSA COVE,-84
974,131951,Fabric,2011,May,2011,MAY,Material,190.33,Residential,,THE OCEANFRONT @ SENTOSA COVE,THE OCEANFRONT @ SENTOSA COVE,42
892,131951,Fabric,2011,May,2011,MAY,Material,250,Residential,,VARSITY PARK CONDOMINIUM,VARSITY PARK CONDOMINIUM,6
974,131951,Fabric,2011,May,2011,MAY,Material,443,Residential,,THE OCEANFRONT @ SENTOSA COVE,THE OCEANFRONT @ SENTOSA COVE,-80
974,131951,Fabric,2011,May,2011,MAY,Material,443,Residential,,THE OCEANFRONT @ SENTOSA COVE,THE OCEANFRONT @ SENTOSA COVE,-29
976,131951,Fabric,2011,Nov,2011,NOV,Material,300,Residential,,OEI TIONG HAM PARK,OEI TIONG HAM PARK,-98
707,131951,Fabric,2011,Nov,2011,NOV,Material,550,Residential,,BELLE VUE RESIDENCES,BELLE VUE RESIDENCES,65
735,131951,Fabric,2011,Nov,2011,NOV,Material,1010,Residential,,THE RIVERVALE,THE RIVERVALE,-54
865,131951,Fabric,2011,Oct,2011,OCT,Material,318,Hospitality,"PARKROYAL on Beach Road, Singapore",,"PARKROYAL ON BEACH ROAD, SINGAPORE",6
722,131951,Fabric,2011,Oct,2011,OCT,Material,30,Residential,,THE CASCADIA,THE CASCADIA,79
722,131951,Fabric,2011,Oct,2011,OCT,Material,260,Residential,,THE CASCADIA,THE CASCADIA,53
722,131951,Fabric,2011,Oct,2011,OCT,Material,540,Residential,,THE CASCADIA,THE CASCADIA,97
726,131951,Fabric,2011,Oct,2011,OCT,Material,850,Residential,,PARK INFINIA AT WEE NAM,PARK INFINIA AT WEE NAM,64
726,131951,Fabric,2011,Oct,2011,OCT,Material,950,Residential,,PARK INFINIA AT WEE NAM,PARK INFINIA AT WEE NAM,7
886,131951,Fabric,2011,Sep,2011,SEP,Material,150,Residential,,GRAND DUCHESS AT ST PATRICK'S,GRAND DUCHESS AT ST PATRICK'S,-3
913,131951,Fabric,2011,Sep,2011,SEP,Material,300,Residential,,THE PARC CONDOMINIUM,THE PARC CONDOMINIUM,78
913,131951,Fabric,2011,Sep,2011,SEP,Material,450,Residential,,THE PARC CONDOMINIUM,THE PARC CONDOMINIUM,-31
913,131951,Fabric,2011,Sep,2011,SEP,Material,450,Residential,,THE PARC CONDOMINIUM,THE PARC CONDOMINIUM,57
913,131951,Fabric,2011,Sep,2011,SEP,Material,850,Residential,,THE PARC CONDOMINIUM,THE PARC CONDOMINIUM,39
913,131951,Fabric,2011,Sep,2011,SEP,Material,1450,Residential,,THE PARC CONDOMINIUM,THE PARC CONDOMINIUM,55
721,131951,Fabric,2012,Dec,2012,DEC,Material,1292,Hospitality,Hotel 81 - Rochor,,HOTEL 81 - ROCHOR,-87
721,131951,Fabric,2012,Dec,2012,DEC,Material,7198.2,Hospitality,Hotel 81 - Balestier,,HOTEL 81 - BALESTIER,83
713,131951,Fabric,2012,Dec,2012,DEC,Material,139,Residential,,THE BERTH BY THE COVE,THE BERTH BY THE COVE,18
976,131951,Fabric,2012,Dec,2012,DEC,Material,150,Residential,,BALMORAL RESIDENCES,BALMORAL RESIDENCES,22
713,131951,Fabric,2012,Dec,2012,DEC,Material,159,Residential,,THE BERTH BY THE COVE,THE BERTH BY THE COVE,-33
713,131951,Fabric,2012,Dec,2012,DEC,Material,199,Residential,,THE BERTH BY THE COVE,THE BERTH BY THE COVE,-29
721,131951,Fabric,2012,Dec,2012,DEC,Material,250,Residential,,FERRELL RESIDENCES,FERRELL RESIDENCES,-3
976,131951,Fabric,2012,Dec,2012,DEC,Material,416,Residential,,D' DALVEY,D' DALVEY,62
721,131951,Fabric,2012,Dec,2012,DEC,Material,880,Residential,,SCOTTS SQUARE,SCOTTS SQUARE,-35
726,131951,Fabric,2012,Feb,2012,FEB,Material,150,Residential,,CLOVER BY THE PARK,CLOVER BY THE PARK,-65
726,131951,Fabric,2012,Feb,2012,FEB,Material,160,Residential,,CLOVER BY THE PARK,CLOVER BY THE PARK,-67
726,131951,Fabric,2012,Feb,2012,FEB,Material,220,Residential,,CLOVER BY THE PARK,CLOVER BY THE PARK,-37
726,131951,Fabric,2012,Feb,2012,FEB,Material,408,Residential,,CLOVER BY THE PARK,CLOVER BY THE PARK,-31
726,131951,Fabric,2012,Feb,2012,FEB,Material,420,Residential,,CLOVER BY THE PARK,CLOVER BY THE PARK,-39
722,131951,Fabric,2012,Feb,2012,FEB,Material,450,Residential,,THE ESTA,THE ESTA,-30
726,131951,Fabric,2012,Feb,2012,FEB,Material,580,Residential,,CLOVER BY THE PARK,CLOVER BY THE PARK,37
735,131951,Fabric,2012,Jan,2012,JAN,Material,57,Residential,,OASIS @ ELIAS,OASIS @ ELIAS,16
735,131951,Fabric,2012,Jan,2012,JAN,Material,100,Residential,,OASIS @ ELIAS,OASIS @ ELIAS,42
735,131951,Fabric,2012,Jan,2012,JAN,Material,120,Residential,,OASIS @ ELIAS,OASIS @ ELIAS,85
735,131951,Fabric,2012,Jan,2012,JAN,Material,199.5,Residential,,OASIS @ ELIAS,OASIS @ ELIAS,-64
735,131951,Fabric,2012,Jan,2012,JAN,Material,209,Residential,,OASIS @ ELIAS,OASIS @ ELIAS,-3
726,131951,Fabric,2012,Jan,2012,JAN,Material,1950,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,10
707,131951,Fabric,2012,Jul,2012,JUL,Material,136,Residential,,KOVAN RESIDENCES,KOVAN RESIDENCES,11
707,131951,Fabric,2012,Jul,2012,JUL,Material,232,Residential,,KOVAN RESIDENCES,KOVAN RESIDENCES,-56
722,131951,Fabric,2012,Jul,2012,JUL,Material,650,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-21
707,131951,Fabric,2012,Jul,2012,JUL,Material,750,Residential,,THE FOLIAGE,THE FOLIAGE,-81
707,131951,Fabric,2012,Jul,2012,JUL,Material,1050,Residential,,THE FOLIAGE,THE FOLIAGE,72
738,131951,Fabric,2012,Jun,2012,JUN,Material,77,Residential,,THE RAINTREE,THE RAINTREE,3
776,131951,Fabric,2012,Jun,2012,JUN,Material,80,Residential,,CLIVEDEN AT GRANGE,CLIVEDEN AT GRANGE,-10
707,131951,Fabric,2012,Jun,2012,JUN,Material,96,Residential,,KOVAN MELODY,KOVAN MELODY,88
732,131951,Fabric,2012,Jun,2012,JUN,Material,120,Residential,,DAHLIA PARK CONDOMINIUM,DAHLIA PARK CONDOMINIUM,-23
776,131951,Fabric,2012,Jun,2012,JUN,Material,138.5,Residential,,CLIVEDEN AT GRANGE,CLIVEDEN AT GRANGE,-9
732,131951,Fabric,2012,Jun,2012,JUN,Material,150,Residential,,DAHLIA PARK CONDOMINIUM,DAHLIA PARK CONDOMINIUM,67
776,131951,Fabric,2012,Jun,2012,JUN,Material,190,Residential,,CLIVEDEN AT GRANGE,CLIVEDEN AT GRANGE,57
732,131951,Fabric,2012,Jun,2012,JUN,Material,200,Residential,,DOMUS,DOMUS,77
776,131951,Fabric,2012,Jun,2012,JUN,Material,210,Residential,,CLIVEDEN AT GRANGE,CLIVEDEN AT GRANGE,-26
776,131951,Fabric,2012,Jun,2012,JUN,Material,210,Residential,,CLIVEDEN AT GRANGE,CLIVEDEN AT GRANGE,-46
776,131951,Fabric,2012,Jun,2012,JUN,Material,213.5,Residential,,CLIVEDEN AT GRANGE,CLIVEDEN AT GRANGE,63
776,131951,Fabric,2012,Jun,2012,JUN,Material,240,Residential,,CLIVEDEN AT GRANGE,CLIVEDEN AT GRANGE,36
732,131951,Fabric,2012,Jun,2012,JUN,Material,280,Residential,,DAHLIA PARK CONDOMINIUM,DAHLIA PARK CONDOMINIUM,83
732,131951,Fabric,2012,Jun,2012,JUN,Material,280,Residential,,THE SEAFRONT ON MEYER,THE SEAFRONT ON MEYER,89
732,131951,Fabric,2012,Jun,2012,JUN,Material,300,Residential,,DAHLIA PARK CONDOMINIUM,DAHLIA PARK CONDOMINIUM,-34
732,131951,Fabric,2012,Jun,2012,JUN,Material,390,Residential,,THE SEAFRONT ON MEYER,THE SEAFRONT ON MEYER,19
732,131951,Fabric,2012,Jun,2012,JUN,Material,400,Residential,,DOMUS,DOMUS,40
776,131951,Fabric,2012,Jun,2012,JUN,Material,450,Residential,,CLIVEDEN AT GRANGE,CLIVEDEN AT GRANGE,-30
732,131951,Fabric,2012,Jun,2012,JUN,Material,450,Residential,,THE SEAFRONT ON MEYER,THE SEAFRONT ON MEYER,-13
732,131951,Fabric,2012,Jun,2012,JUN,Material,550,Residential,,THE SEAFRONT ON MEYER,THE SEAFRONT ON MEYER,58
865,131951,Fabric,2012,Mar,2012,MAR,Material,35,Hospitality,Sheraton Towers Singapore Hotel,,SHERATON TOWERS SINGAPORE HOTEL,4
865,131951,Fabric,2012,Mar,2012,MAR,Material,35,Hospitality,Sheraton Towers Singapore Hotel,,SHERATON TOWERS SINGAPORE HOTEL,30
707,131951,Fabric,2012,Mar,2012,MAR,Material,240,Residential,,FOUR SEASONS PARK,FOUR SEASONS PARK,-31
721,131951,Fabric,2012,Mar,2012,MAR,Material,450,Residential,,ELLIOT AT THE EAST COAST,ELLIOT AT THE EAST COAST,87
737,131951,Fabric,2012,Mar,2012,MAR,Material,680,Residential,,FLORIDIAN,FLORIDIAN,-14
707,131951,Fabric,2012,Mar,2012,MAR,Material,720,Residential,,FOUR SEASONS PARK,FOUR SEASONS PARK,-45
721,131951,Fabric,2012,Mar,2012,MAR,Material,758,Residential,,ELLIOT AT THE EAST COAST,ELLIOT AT THE EAST COAST,-85
721,131951,Fabric,2012,Mar,2012,MAR,Material,758,Residential,,ELLIOT AT THE EAST COAST,ELLIOT AT THE EAST COAST,64
721,131951,Fabric,2012,Mar,2012,MAR,Material,800,Residential,,ELLIOT AT THE EAST COAST,ELLIOT AT THE EAST COAST,-8
707,131951,Fabric,2012,Mar,2012,MAR,Material,932,Residential,,FOUR SEASONS PARK,FOUR SEASONS PARK,45
707,131951,Fabric,2012,Mar,2012,MAR,Material,932,Residential,,FOUR SEASONS PARK,FOUR SEASONS PARK,-83
976,131951,Fabric,2012,Mar,2012,MAR,Material,1025,Residential,,WATERFRONT WAVES,WATERFRONT WAVES,-8
721,131951,Fabric,2012,May,2012,MAY,Material,40,Hospitality,Hotel 81 - Orchid,,HOTEL 81 - ORCHID,-43
721,131951,Fabric,2012,May,2012,MAY,Material,100,Hospitality,Hotel 81 - Orchid,,HOTEL 81 - ORCHID,19
721,131951,Fabric,2012,May,2012,MAY,Material,212,Hospitality,Hotel 81 - Balestier,,HOTEL 81 - BALESTIER,56
721,131951,Fabric,2012,May,2012,MAY,Material,5527.2,Hospitality,Hotel 81 - Orchid,,HOTEL 81 - ORCHID,56
976,131951,Fabric,2012,May,2012,MAY,Material,200,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-11
721,131951,Fabric,2012,May,2012,MAY,Material,450,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,10
865,131951,Fabric,2012,Nov,2012,NOV,Material,340,Hospitality,Sheraton Towers Singapore Hotel,,SHERATON TOWERS SINGAPORE HOTEL,13
713,131951,Fabric,2012,Nov,2012,NOV,Material,65,Residential,,STADIA,STADIA,-93
713,131951,Fabric,2012,Nov,2012,NOV,Material,90,Residential,,STADIA,STADIA,-13
732,131951,Fabric,2012,Nov,2012,NOV,Material,100,Residential,,ZENITH,ZENITH,49
713,131951,Fabric,2012,Nov,2012,NOV,Material,110,Residential,,STADIA,STADIA,92
732,131951,Fabric,2012,Nov,2012,NOV,Material,130,Residential,,ZENITH,ZENITH,45
732,131951,Fabric,2012,Nov,2012,NOV,Material,130,Residential,,ZENITH,ZENITH,8
938,131951,Fabric,2012,Nov,2012,NOV,Material,942,Residential,,THE VERVE,THE VERVE,62
721,131951,Fabric,2012,Oct,2012,OCT,Material,250,Hospitality,InterContinental Singapore,,INTERCONTINENTAL SINGAPORE,100
721,131951,Fabric,2012,Oct,2012,OCT,Material,280,Hospitality,InterContinental Singapore,,INTERCONTINENTAL SINGAPORE,21
721,131951,Fabric,2012,Oct,2012,OCT,Material,360,Hospitality,InterContinental Singapore,,INTERCONTINENTAL SINGAPORE,-100
721,131951,Fabric,2012,Oct,2012,OCT,Material,6998,Hospitality,Carlton Hotel,,CARLTON HOTEL,44
732,131951,Fabric,2012,Oct,2012,OCT,Material,350,Residential,,CRYSTAL RHU,CRYSTAL RHU,-94
721,131951,Fabric,2012,Sep,2012,SEP,Material,21200,Hospitality,Hotel 81 - Hollywood,,HOTEL 81 - HOLLYWOOD,-93
732,131951,Fabric,2012,Sep,2012,SEP,Material,90,Residential,,DOMUS,DOMUS,18
721,131951,Fabric,2012,Sep,2012,SEP,Material,150,Residential,,ELLIOT AT THE EAST COAST,ELLIOT AT THE EAST COAST,-98
776,131951,Fabric,2013,Aug,2013,AUG,Material,300,Residential,,CASA MEYFORT,CASA MEYFORT,-16
813,131951,Fabric,2013,Dec,2013,DEC,Material,350,Residential,,RIVIERA RESIDENCES,RIVIERA RESIDENCES,16
976,131951,Fabric,2013,Dec,2013,DEC,Material,380,Residential,,LAGUNA GREEN,LAGUNA GREEN,-97
713,131951,Fabric,2013,Dec,2013,DEC,Material,409,Residential,,THE LAURELS,THE LAURELS,4
805,131951,Fabric,2013,Dec,2013,DEC,Material,450,Residential,,THE ESTA,THE ESTA,67
805,131951,Fabric,2013,Dec,2013,DEC,Material,680,Residential,,THE ESTA,THE ESTA,72
721,131951,Fabric,2013,Dec,2013,DEC,Material,2516,Residential,,GRANGE RESIDENCES,GRANGE RESIDENCES,42
721,131951,Fabric,2013,Feb,2013,FEB,Material,1900,Hospitality,InterContinental Singapore,,INTERCONTINENTAL SINGAPORE,43
721,131951,Fabric,2013,Feb,2013,FEB,Material,14300,Hospitality,InterContinental Singapore,,INTERCONTINENTAL SINGAPORE,-29
976,131951,Fabric,2013,Feb,2013,FEB,Material,100,Residential,,BALMORAL RESIDENCES,BALMORAL RESIDENCES,51
776,131951,Fabric,2013,Feb,2013,FEB,Material,135,Residential,,DUCHESS RESIDENCES,DUCHESS RESIDENCES,39
776,131951,Fabric,2013,Feb,2013,FEB,Material,200,Residential,,DUCHESS RESIDENCES,DUCHESS RESIDENCES,-20
732,131951,Fabric,2013,Feb,2013,FEB,Material,236,Residential,,HILLBROOKS,HILLBROOKS,89
732,131951,Fabric,2013,Feb,2013,FEB,Material,236,Residential,,HILLBROOKS,HILLBROOKS,-88
732,131951,Fabric,2013,Feb,2013,FEB,Material,1500,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,-79
976,131951,Fabric,2013,Feb,2013,FEB,Material,2464,Residential,,MADISON RESIDENCES,MADISON RESIDENCES,58
776,131951,Fabric,2013,Feb,2013,FEB,Material,7891,Residential,,DUCHESS RESIDENCES,DUCHESS RESIDENCES,-13
721,131951,Fabric,2013,Jul,2013,JUL,Material,180,Hospitality,Fragrance Hotel - Oasis,,FRAGRANCE HOTEL - OASIS,79
776,131951,Fabric,2013,Jul,2013,JUL,Material,500,Residential,,CASA MEYFORT,CASA MEYFORT,11
938,131951,Fabric,2013,Jul,2013,JUL,Material,838.7,Residential,,PARK EAST,PARK EAST,-87
721,131951,Fabric,2013,Jun,2013,JUN,Material,180,Hospitality,InterContinental Singapore,,INTERCONTINENTAL SINGAPORE,97
721,131951,Fabric,2013,Jun,2013,JUN,Material,300,Hospitality,InterContinental Singapore,,INTERCONTINENTAL SINGAPORE,9
732,131951,Fabric,2013,Jun,2013,JUN,Material,800,Residential,,SENTOSA COVE,SENTOSA COVE,-68
776,131951,Fabric,2013,May,2013,MAY,Material,200,Residential,,MARINA BAY SUITES,MARINA BAY SUITES,-75
776,131951,Fabric,2013,May,2013,MAY,Material,1600,Residential,,MARINA BAY SUITES,MARINA BAY SUITES,69
776,131951,Fabric,2013,May,2013,MAY,Material,1700,Residential,,MARINA BAY SUITES,MARINA BAY SUITES,43
721,131951,Fabric,2013,Nov,2013,NOV,Material,875,Hospitality,V Hotel Bencoolen,,V HOTEL BENCOOLEN,49
732,131951,Fabric,2013,Sep,2013,SEP,Material,150,Residential,,MELVILLE PARK,MELVILLE PARK,-59
976,131951,Fabric,2013,Sep,2013,SEP,Material,242,Residential,,CANBERRA RESIDENCES,CANBERRA RESIDENCES,-36
976,131951,Fabric,2013,Sep,2013,SEP,Material,888,Residential,,LAGOON VIEW,LAGOON VIEW,48
825,131951,Fabric,2014,Apr,2014,APR,Material,86.8,Residential,,MINT RESIDENCES @ JANSEN,MINT RESIDENCES @ JANSEN,48
976,131951,Fabric,2014,Apr,2014,APR,Material,248,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,78
825,131951,Fabric,2014,Apr,2014,APR,Material,256.4,Residential,,MINT RESIDENCES @ JANSEN,MINT RESIDENCES @ JANSEN,20
825,131951,Fabric,2014,Apr,2014,APR,Material,263.2,Residential,,MINT RESIDENCES @ JANSEN,MINT RESIDENCES @ JANSEN,72
825,131951,Fabric,2014,Apr,2014,APR,Material,391.2,Residential,,MINT RESIDENCES @ JANSEN,MINT RESIDENCES @ JANSEN,90
825,131951,Fabric,2014,Apr,2014,APR,Material,525,Residential,,MINT RESIDENCES @ JANSEN,MINT RESIDENCES @ JANSEN,43
721,131951,Fabric,2014,Aug,2014,AUG,Material,84,Hospitality,Hotel 81 - Cherry,,HOTEL 81 - CHERRY,17
713,131951,Fabric,2014,Aug,2014,AUG,Material,300,Residential,,THE SEA VIEW,THE SEA VIEW,-22
732,131951,Fabric,2014,Aug,2014,AUG,Material,450,Residential,,THE CANOPY,THE CANOPY,-69
713,131951,Fabric,2014,Aug,2014,AUG,Material,770,Residential,,AMBER RESIDENCES,AMBER RESIDENCES,81
938,131951,Fabric,2014,Aug,2014,AUG,Material,4243,Residential,,THE INTERLACE,THE INTERLACE,17
704,131951,Fabric,2014,Dec,2014,DEC,Material,1122.83,Hospitality,Crowne Plaza Changi Airport,,CROWNE PLAZA CHANGI AIRPORT,53
713,131951,Fabric,2014,Dec,2014,DEC,Material,261.88,Residential,,WATERBANK AT DAKOTA,WATERBANK AT DAKOTA,-12
732,131951,Fabric,2014,Dec,2014,DEC,Material,425,Residential,,GARDEN APARTMENT,GARDEN APARTMENT,-36
976,131951,Fabric,2014,Dec,2014,DEC,Material,746,Residential,,CAVENDISH PARK,CAVENDISH PARK,15
938,131951,Fabric,2014,Dec,2014,DEC,Material,930,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,40
721,131951,Fabric,2014,Feb,2014,FEB,Material,250,Residential,,MAPLEWOODS,MAPLEWOODS,62
732,131951,Fabric,2014,Feb,2014,FEB,Material,400,Residential,,CASA CAIRNHILL,CASA CAIRNHILL,-77
732,131951,Fabric,2014,Feb,2014,FEB,Material,400,Residential,,CASA CAIRNHILL,CASA CAIRNHILL,-86
815,131951,Fabric,2014,Feb,2014,FEB,Material,550,Residential,,THE INTERLACE,THE INTERLACE,55
732,131951,Fabric,2014,Feb,2014,FEB,Material,602,Residential,,CASA CAIRNHILL,CASA CAIRNHILL,-55
976,131951,Fabric,2014,Feb,2014,FEB,Material,2886,Residential,,SAGE,SAGE,33
976,131951,Fabric,2014,Feb,2014,FEB,Material,4564,Residential,,SAGE,SAGE,-92
976,131951,Fabric,2014,Jul,2014,JUL,Material,321,Residential,,THE MINTON,THE MINTON,94
976,131951,Fabric,2014,Jul,2014,JUL,Material,841.5,Residential,,THE SHORE RESIDENCES,THE SHORE RESIDENCES,-70
938,131951,Fabric,2014,Jul,2014,JUL,Material,1628,Residential,,THE CLAYMORE,THE CLAYMORE,-9
976,131951,Fabric,2014,Jul,2014,JUL,Material,2613,Residential,,SILVERSEA,SILVERSEA,0
757,131951,Fabric,2014,Jun,2014,JUN,Material,455,Residential,,THE MINTON,THE MINTON,-17
976,131951,Fabric,2014,Jun,2014,JUN,Material,1208,Residential,,THE LEVELZ,THE LEVELZ,-78
727,131951,Fabric,2014,May,2014,MAY,Material,248,Residential,,THE SAIL @ MARINA BAY,THE SAIL @ MARINA BAY,10
976,131951,Fabric,2014,May,2014,MAY,Material,299,Residential,,CAVENDISH PARK,CAVENDISH PARK,-43
713,131951,Fabric,2014,May,2014,MAY,Material,305,Residential,,HILLTOPS,HILLTOPS,-47
976,131951,Fabric,2014,Nov,2014,NOV,Material,450,Residential,,AALTO,AALTO,-51
732,131951,Fabric,2014,Oct,2014,OCT,Material,56,Residential,,WATERMARK ROBERTSON QUAY,WATERMARK ROBERTSON QUAY,-81
732,131951,Fabric,2014,Oct,2014,OCT,Material,96,Residential,,WATERMARK ROBERTSON QUAY,WATERMARK ROBERTSON QUAY,61
732,131951,Fabric,2014,Oct,2014,OCT,Material,108,Residential,,WATERMARK ROBERTSON QUAY,WATERMARK ROBERTSON QUAY,81
976,131951,Fabric,2014,Oct,2014,OCT,Material,363,Residential,,THE GRANGE,THE GRANGE,25
976,131951,Fabric,2014,Oct,2014,OCT,Material,1169,Residential,,CASA CAMBIO,CASA CAMBIO,41
732,131951,Fabric,2015,Dec,2015,DEC,Material,156,Residential,,RV RESIDENCES,RV RESIDENCES,-14
719,131952,Fabric,2011,Jun,2011,JUN,Material,41,Hospitality,Park Regis Singapore,,PARK REGIS SINGAPORE,-56
719,131952,Fabric,2011,Jun,2011,JUN,Material,389.5,Hospitality,Park Regis Singapore,,PARK REGIS SINGAPORE,56
735,131952,Fabric,2011,Nov,2011,NOV,Material,602,Residential,,THE RIVERVALE,THE RIVERVALE,-58
707,131952,Fabric,2011,Sep,2011,SEP,Material,159,Residential,,FOUR SEASONS PARK,FOUR SEASONS PARK,4
707,131952,Fabric,2011,Sep,2011,SEP,Material,477,Residential,,FOUR SEASONS PARK,FOUR SEASONS PARK,89
737,131952,Fabric,2012,Dec,2012,DEC,Material,1134,Hospitality,Mandarin Orchard Singapore,,MANDARIN ORCHARD SINGAPORE,14
938,131952,Fabric,2015,Nov,2015,NOV,Material,1440,Residential,,HOLLAND RESIDENCES,HOLLAND RESIDENCES,82
976,131953,Fabric,2011,Jun,2011,JUN,Material,159,Residential,,WOODHAVEN,WOODHAVEN,91
721,131953,Fabric,2011,Nov,2011,NOV,Material,1154.34,Hospitality,Orchard Hotel Singapore,,ORCHARD HOTEL SINGAPORE,-5
721,131953,Fabric,2011,Nov,2011,NOV,Material,1154.34,Hospitality,Orchard Hotel Singapore,,ORCHARD HOTEL SINGAPORE,53
721,131953,Fabric,2011,Nov,2011,NOV,Material,1154.34,Hospitality,Orchard Hotel Singapore,,ORCHARD HOTEL SINGAPORE,-91
721,131953,Fabric,2011,Nov,2011,NOV,Material,1335.6,Hospitality,Orchard Hotel Singapore,,ORCHARD HOTEL SINGAPORE,-30
